00000bf9-3ca8-4243-8a54-cd04e8546916,79.5
0001a254-f8bf-4b32-bf79-e8b01f29fcd7,85.5
00034570-ab0d-4c9d-b68f-19c5982be95d,81.0
00070812-7be0-4ee8-aeb9-7a1fd3ed673c,84.0
000721c8-fc81-425f-b92a-971d0612927a,82.5
0007b1ad-9545-4014-bfc3-31eafb6aa3da,75.0
00085109-377f-4fc6-b1de-dffa851be665,77.5
0009b90a-8fa5-4ad8-96fd-1ecc480561c7,75.0
000a1ac6-030d-4904-b52f-052b80654ea7,76.5
000e6737-17e3-4517-a021-62515015632d,75.0
000e6aaf-2a06-4e3c-af14-207aae741ff6,75.0
000e9cd2-dc1e-4e01-b0aa-dabf721b6bf6,78.0
00111860-84bf-4dbd-b324-0ca7fde8f1fb,75.0
00117540-aec1-45c2-ae94-f0f5775e1d22,81.0
001188dd-8ac2-4fc0-9b26-dc8d4c102291,81.0
001215c0-5c79-47b1-8a18-69fc4cf261c8,76.0
00137618-0c66-4999-aa4b-789bd9734e9e,82.5
0013c129-37b3-4ce9-bde5-a8914c8e2281,76.5
00146468-176a-4fe6-a5be-ec60d3caf928,76.0
0015e7a8-7392-49d0-ae85-74bbf23864aa,81.0
00169f4e-ef29-48ab-83d4-27ba80fa51de,76.5
00173b75-4d3c-40bd-b6a1-bf3c06529eb2,75.0
00173d67-48ce-4914-9996-bc87c07a3639,75.0
00174d42-f6ac-4b55-b8f3-e4d5b1382fea,75.0
00197bc3-9b4f-4cb0-b1d6-43463795694f,76.0
001aa6fd-2fc9-4b21-8b22-6ccc2a3b69aa,78.0
001b2dae-5d56-4e58-af2c-39cf8d5c5df7,78.0
001d2f51-7772-4588-aa4d-852bcc48ed43,78.0
001e2a6f-7647-45ed-8e4f-46b4e72813ed,87.0
001f5e9e-11e5-427a-b7d5-ca558d388e6b,75.0
0021775c-583f-4064-8f48-fa1cc9245280,81.0
00217c7a-3a98-4352-b8a2-d6154b11d5a1,75.0
0022ca13-1740-4658-a6fa-b189e87ce6cd,82.5
0023ca6d-b695-41e1-a5cf-3651e4d270c0,87.0
0024f1a1-71df-48c1-a693-73a6eefa16a1,82.5
00257854-385b-4dee-b2c5-9da1ea491c32,87.0
00266f7c-5aaf-483d-9518-5a7449ef0a06,75.0
00275478-16a4-4fb5-a58f-d4f5c0d3dabb,78.0
0027a1f1-f1b8-49bc-8e48-35a1e290f0da,84.0
0027d620-04cf-484a-9662-3d847a407387,76.0
00292fd5-9e7d-4dbf-8226-21191bbf88bc,76.5
002a0ab8-c3d1-4160-9ff4-d785fde2bb43,84.0
002c1c7f-3b06-4e06-b97b-3739361a598e,78.0
002cad2a-2a27-4fae-9040-ad8302a40b99,78.0
002caf12-1690-445c-a72d-460850b4acdb,75.0
002dbd5e-fc8d-433f-9361-a9c56602896d,82.5
002f4e6a-5b7a-43d0-8544-3dd5702b9623,75.0
0030ce9d-e9ef-420d-a6f4-24c9d472a49b,85.5
0032c7a0-98bd-4824-b059-e91c9b02322f,75.0
0033921a-e007-4346-98b8-6208e14946f2,82.5
003392f7-cb9c-4777-910b-24698ee37608,79.5
0033c757-5bab-4c6a-8c30-3dcfec6fd55d,84.0
0037356d-226b-4c3a-b289-0e0e33560476,79.5
003d20a5-9cfa-4903-9e8a-8e001892521b,84.0
003d70ec-9013-45f5-b8a1-a6e54b7c6fc1,75.0
003da8b7-09fb-4083-9fa2-3b23bcb751d3,84.0
003f1e24-4241-4029-a0e7-5a408a06b760,75.0
003f5fbf-826b-4f2d-bbee-5e7f9804057a,77.0
004197af-93b3-4e7f-b48b-16c51be629f1,77.0
0042f54b-3096-42a6-b033-f5dd76ade44e,84.0
00434440-33b1-409e-b0ed-69f7142fcb57,76.0
00443171-523e-42fc-95ab-fa67328c2386,79.5
00450190-47e9-4437-9af6-7366bed322e3,75.0
0045101c-1c97-4cc0-9ab0-ad440ccbac23,77.0
00452652-12d0-4074-822e-3c7776b959d6,79.0
00458664-c4d1-48a8-b386-0dfa41681959,82.5
0046b73b-3c90-44ef-8141-dbde6aef73c6,75.5
00471017-280a-4db0-8243-12a6d6268aa5,82.5
004875b2-8fe6-48f8-bc0f-3954b76d17fc,81.0
00491037-488b-4143-abf9-ba02f9efd833,75.0
004a1a64-b325-4505-b064-b9893b9e1ca6,78.0
004a8771-121e-4487-9bc8-eec98b117551,75.0
004bd447-13c1-4b0e-a226-64bbaeb97064,75.0
004d5a2d-eb44-4789-bedf-77b74b69c041,77.0
004f5c82-a43e-4cb9-aff1-be7f6cf84c20,84.0
0051966d-d9cc-4873-b735-0cfd43767a01,78.0
0051c87d-a8ef-404d-862c-742b7cffecee,76.5
0053d54a-2748-42aa-93b0-96c1bcafda58,76.0
005566d0-019b-4a1f-806e-5b4e75185299,75.0
00561592-4948-41a1-ae24-11aa0c4bf73e,75.0
0058ba59-4b75-4b82-a393-ecd542cb9acd,82.5
0058f187-05c5-4a39-b194-f0b5901956f7,75.0
005a2014-1ae6-40ab-a507-d03fa606e94e,76.0
005aade1-031d-4d8e-9d6e-4e176121380f,78.0
005c2aef-40c0-4f2e-be05-932aa1b646d6,77.0
005ce07d-b5cf-4deb-92fe-28b6448812aa,79.5
005d653c-99f9-4682-a6af-4973156c062e,85.5
005d77ea-ed18-46fd-ae92-3e8ec94bf853,79.5
005e3b05-a641-41c4-9c85-27157a346a99,75.0
005e8c1b-dea9-4a4a-b1ba-71d4655b44af,81.0
005fb8c9-7973-42b4-92b2-946d5ee881ba,75.0
0063e3ff-acc3-4e9f-b9ae-00dbc62c34dc,87.0
0066c451-01d2-442a-981f-6ac6bc6c1c32,78.0
00688dfd-3144-41af-8193-56919e764b21,80.0
006b7a1c-58e6-41a2-b322-7bbb18548bff,76.5
006dabe6-107f-4a8d-beaf-6d3dc8744a2a,76.5
006e3969-fbfc-430a-9025-575f0900529f,79.5
00702f5a-12ba-4b51-a391-43042b98baf5,75.0
0070f109-48ab-40d7-ac80-b492211a86e0,78.0
00720d4b-7e53-4afa-882b-510fb7b9ea50,75.0
0079fda4-4a8a-4e64-beb9-28c514c58ce7,82.5
0079feb9-9bb5-433e-927f-7d8ee00af43d,85.5
007c9c60-4548-4a70-b1fe-1de9b0895596,82.5
007c9fa3-3663-4a79-a97f-d1be6f00eebf,85.5
007d68d7-4a2f-48d5-9788-14b56384f3e2,75.0
007d6ae6-9218-4b6c-8695-964ddfa4869d,84.0
007d984d-56d1-478d-9c5b-5d976c5d41a3,84.0
007eca81-4bb3-4289-a0e8-3a417d80d415,75.0
00832f53-b232-4093-9392-514b9db741b8,78.0
0083858f-e63c-4b80-a0c1-65b7ac8ac2a8,79.5
00845f24-f4be-4c1a-8b9d-48bb185e5b96,85.5
008483f3-9996-4ac5-b12f-6fc5eb33355e,84.0
00849247-3a9e-4467-bdb4-e06c0d763ba0,79.5
